timestamp	status	algorithm	run_dir	params_m	epochs	imgsz	batch	device	model_summary	val_acc	val_macro_p	val_macro_r	val_macro_f1	test_acc	test_macro_p	test_macro_r	test_macro_f1	description
2026-05-27T13:46:06	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_fullensemble_dkd_priorcal_20260527_125435	10.525	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual | distill(w=0.25,T=2.0)[dkd]	0.9801495528831329	0.9204389589633002	0.8865845245403869	0.9014764345857872	0.9809567865541036	0.9178914395591732	0.8820750483137054	0.8979355368086797	Trainable CTM residual adapter distilled with DKD from the stronger fixed 0.6*yolo26m + 0.2*ctm_adapter + 0.2*ctm_lowrank teacher (test macro F1 0.91183), with validation-selected class-prior calibration; tests whether the stronger ensemble transfers additional tail balance without increasing student inference parameters
2026-05-27T14:23:03	crash	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_slim_dkd_prototypebcl_priorcal_20260527_135740		10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual | distill(w=0.25,T=2.0)[dkd]									BCL-inspired prototype-complement DKD launch lost the SSH-held foreground connection before epoch 1; no checkpoint was written and no contemporaneous Windows BugCheck or shutdown event was present; relaunching the same candidate under the controlled GPU protocol.
2026-05-27T15:23:36	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_slim_dkd_prototypebcl_priorcal_20260527_142934	10.525	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual | distill(w=0.25,T=2.0)[dkd]	0.9800339192106075	0.9142334755462821	0.8908668634465007	0.9013009044751574	0.9798388651169962	0.9071603833668862	0.8875856114667421	0.8962880507357583	BCL-inspired class-complement prototype auxiliary loss on the successful slim-teacher DKD CTM residual adapter: normalized CTM embeddings contrast against all classifier prototypes each batch to strengthen long-tail representation without adding inference parameters; validation-selected class-prior calibration
2026-05-27T17:23:49	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_slim_dkd_calselect_priorcal_20260527_162016	10.525	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual | distill(w=0.25,T=2.0)[dkd]	0.9804579093432008	0.9026371153421126	0.9059839754539362	0.9033090178395459					Development-only screening: calibration-aware checkpoint selection tied the incumbent calibrated val macro F1 exactly at tau=0.1; no test-set evaluation and no promotion.
2026-05-27T18:48:55	keep	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_slim_dkd_ema_calselect_priorcal_20260527_175645	10.525	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual | distill(w=0.25,T=2.0)[dkd]	0.9823080481036077	0.907167073306608	0.9326624683504452	0.9185237871504248					Development-only screening: EMA-averaged (decay=0.999) slim-teacher DKD CTM residual adapter with calibration-aware checkpoint selection at fixed validation prior-logit tau=0.1; no test-set evaluation and zero added inference parameters
2026-05-27T19:13:37	milestone	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_slim_dkd_ema_calselect_priorcal_20260527_175645	10.525	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual | distill(w=0.25,T=2.0)[dkd]	0.9823080481036077	0.907167073306608	0.9326624683504452	0.9185237871504248	0.9824216491268648	0.9109253442748333	0.9294122776035374	0.9187805915660002	Milestone lockbox evaluation after strict fixed-tau validation promotion: EMA-averaged slim-teacher DKD checkpoint evaluated exactly once on test with predeclared prior_logit_tau=0.1; test outcome is frozen for reporting and not iterative selection.
2026-05-27T20:45:07	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_fullensemble_dkd_ema_calselect_priorcal_20260527_194358	10.525	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual | distill(w=0.25,T=2.0)[dkd]	0.9816527906259637	0.9026356284476478	0.9331050806065073	0.9164851919069993					Development-only screening: EMA-averaged (decay=0.999) DKD CTM residual adapter distilled from the stronger fixed three-branch teacher, with fixed validation prior-logit tau=0.1; no test-set evaluation and zero added inference parameters
2026-05-27T21:39:50	baseline	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_nodistill_ema_calselect_priorcal_20260527_204846	10.525	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual	0.9736740672217082	0.8397665483550614	0.9320587398407889	0.8821530288604961					Non-distilled development baseline: EMA-averaged (decay=0.999) CTM residual adapter trained without distillation, fixed validation prior-logit tau=0.1, no test-set evaluation; establishes the independent no-distillation track.
2026-05-27T22:42:10	track_best	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_nodistill_ema_tau04_calselect_20260527_214912	10.525	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual	0.9798411964230651	0.9040421671976439	0.9031664311416995	0.9028144470534541					Non-distilled track best: EMA-averaged CTM residual adapter with no distillation and fixed validation prior-logit tau=0.4 improved the independent baseline; no test-set evaluation.
2026-05-28T10:25:30	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_nodistill_ema_ldam_tau04_20260527_224641	10.525	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual	0.9789161270428616	0.8947432189407627	0.901866717608689	0.8972669079052269					Non-distilled track screening: EMA CTM residual adapter with deferred LDAM-inspired minority target margins (max_margin=0.2 from epoch 7), fixed validation prior-logit tau=0.4, and no distillation or test-set evaluation
2026-05-28T12:26:01	diagnostic_over_budget	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_nodistill_ema_tau04_e20_20260528_102736	10.525	20	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual	0.9816913351834721	0.9206972796630767	0.9106962646765202	0.9150304631581716					Over-budget diagnostic only: extending no-distill EMA tau=0.4 from 10 to 20 epochs improved validation macro F1, but final non-distilled track scoring is constrained to <=10 epochs.
2026-05-28T15:20:54	diagnostic_over_budget	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_nodistill_ema_tau04_e30_20260528_122811	10.525	30	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual	0.9826549491211841	0.9308958695247994	0.9103041711524854	0.9195112171535741					Over-budget diagnostic only: extending no-distill EMA tau=0.4 to 30 epochs improved validation macro F1, but final non-distilled track scoring is constrained to <=10 epochs.
2026-05-28T16:37:28	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_nodistill_ema9995_tau04_e10_20260528_153437	10.525	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual	0.9795328399629972	0.8936176070576748	0.9119051968774234	0.9020319618643104					Non-distilled <=10epoch track screening: same no-distill tau=0.4 recipe with slower EMA decay 0.9995, constrained to 10 epochs; no test-set evaluation
2026-05-28T19:22:49	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_nodistill_onecycle_lr002_tau04_e10_20260528_165003	10.525	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual	0.9798026518655566	0.9070791715225233	0.8868217104696418	0.8960002812496941					Non-distilled <=10epoch track screening: same no-distill tau=0.4 EMA recipe with OneCycle max_lr=0.002 to compress convergence into 10 epochs; no test-set evaluation
2026-05-28T22:17:15	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_nodistill_onecycle_lr0015_tau04_e10_20260528_192905	10.525	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual	0.9812288004933704	0.9102935388900915	0.8957314971118733	0.9024731225664318					Non-distilled <=10epoch track screening: same no-distill tau=0.4 EMA recipe with milder OneCycle max_lr=0.0015 after lr=0.002 proved unstable; no test-set evaluation
2026-05-29T00:57:24	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_nodistill_balancedsoftmax_tau04_e10_20260528_222410	10.525	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual	0.968432007400555	0.8169872550613637	0.936521018107228	0.8693424399008012					Non-distilled <=10epoch track screening: same no-distill tau=0.4 EMA recipe with Balanced Softmax loss for long-tail class-prior correction; no test-set evaluation
2026-05-29T02:53:30	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_nodistill_labelsmooth005_tau04_e10_20260529_010304	10.525	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual	0.977991057662658	0.8777753815052063	0.9046121548215886	0.8897976343597206					Non-distilled <=10epoch track screening: same no-distill tau=0.4 EMA weighted-CE recipe with label smoothing 0.05 for milder target regularization after Balanced Softmax over-corrected; no test-set evaluation
2026-05-29T09:06:18	keep	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_nodistill_onecycle_lr00125_tau04_e10_20260529_032835	10.525	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual	0.980958988590811	0.8975187374125038	0.9093255858657846	0.9031118086245977					Non-distilled <=10epoch track screening: same no-distill tau=0.4 EMA weighted-CE recipe with milder OneCycle max_lr=0.00125 after lr=0.0015 nearly matched the track best but lost recall; no test-set evaluation
2026-05-29T11:47:44	aborted_resource_infeasible	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_nodistill_sam005_tau04_e10_20260529_103037		10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual | sam(rho=0.05,cpu-no-epoch)									Aborted resource-infeasible CPU SAM screen after >1h before epoch 1; no checkpoint or metrics. User asked why CPU rather than GPU; search is switching to lighter GPU Lion candidate under stability controls.
2026-05-29T12:49:49	early_discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_nodistill_lion_lr0003_tau04_e10_20260529_114820	10.525	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual | opt=lion(b=0.9,0.99)				0.8330					Early-discarded Lion optimizer screen at epoch 3 because validation macro F1 remained far below the incumbent-matching AdamW OneCycle trajectory (best observed 0.8330 vs incumbent epoch-3 0.8657); no test-set evaluation.
2026-05-29T13:46:10	keep	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_nodistill_onecycle_lr00125_finaldiv1000_tau04_e10_20260529_125012	10.525	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual	0.9817684242984891	0.9127089290246677	0.9061779623575625	0.9092079916730437					Non-distilled <=10epoch track screening: same AdamW OneCycle max_lr=0.00125 EMA tau=0.4 recipe, changing only onecycle_final_div_factor from 100 to 1000 for stronger late annealing; no test-set evaluation
2026-06-02T01:35:13	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_nodistill_wafer_topology_tau04_e10_20260601_205903	10.629	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual | mixer=wafer_topology(scale=0.05)	0.9769503546099291	0.8733088072476067	0.9124156169436893	0.8902011359661862					Deep non-distilled candidate: wafer-topology token mixer adds learnable ring/sector/global context before CTM state updates, preserving the current AdamW OneCycle final-div=1000 EMA tau=0.4 baseline and using validation-only screening.
2026-06-02T17:53:26	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_nodistill_topology_ctm_tau04_e10_20260602_164014	10.637	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=residual | mixer=topology_ctm(scale=0.02)	0.9767961763798951	0.8685263182037413	0.9037496446505197	0.8844151374079662					Deep non-distilled candidate: topology-conditioned CTM injects ring/sector/global wafer context into every CTM recurrent thought step, preserving the current AdamW OneCycle final-div=1000 EMA tau=0.4 baseline and using validation-only screening.
2026-06-04T12:08:38	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_nodistill_topology_adapter_gate_tau04_e10_20260604_103951	10.574	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=topology_gate	0.979031760715387	0.8892699071018719	0.9183771758494369	0.9027825886463575					Deep non-distilled candidate: topology-gated adapter keeps vanilla CTM dynamics and uses ring/sector/global wafer context only to route the CTM residual correction into the YOLO feature map; validation-only screening.
2026-06-04T15:45:09	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_nodistill_topology_adapter_classwise_tau04_e10_20260604_143945	10.574	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=4,drop=0.1,pow=0.5) | fusion=topology_gate | experts=classwise_logprob(ctm_init=0.35)	0.9808433549182856	0.9191195527415241	0.8859787350464476	0.9011464114019737					Deep non-distilled candidate: topology-gated CTM adapter plus classwise log-prob expert routing so each defect class can learn how much to trust the topology-aware residual path; validation-only screening.
2026-06-04T17:43:32	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_nodistill_adaptive_steps6_min4_tau04_e10_20260604_164729	10.525	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=6,drop=0.1,pow=0.5) | fusion=residual	0.9811902559358618	0.9069008340673272	0.8999928968954032	0.9030342009619137					Deep non-distilled candidate: adaptive CTM thought steps train with max 6 steps, then at validation/inference run at least 4 steps and continue to 6 only for low-confidence samples; validation-only screening.
2026-06-04T19:42:16	keep	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_nodistill_stepcond_adaptive_tau04_e10_20260604_175603	10.526	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=6,drop=0.1,pow=0.5) | fusion=residual	0.9816913351834721	0.9092373062200119	0.9129174563189074	0.910745916167499					Deep non-distilled candidate: step-conditioned adaptive CTM thought steps add a tiny learned per-step input embedding so later recurrent updates can specialize before confidence-based early stopping; validation-only screening.
2026-06-05T13:17:35	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_nodistill_stepcond_deepsup_tau04_e10_20260605_120633	10.526	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=6,drop=0.1,pow=0.5) | fusion=residual	0.9803808202281837	0.8987730880705579	0.8921772189587401	0.8942120007260811					Deep non-distilled candidate: step-conditioned adaptive CTM plus deep supervision on step-4 and step-6 logits so intermediate and final thought states are explicitly classification-aligned; validation-only screening.
2026-06-05T14:25:13	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_nodistill_stepcond_learnedhalt_tau04_e10_20260605_132330	10.526	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=6,drop=0.1,pow=0.5) | fusion=residual	0.9804964539007093	0.9027890411848003	0.903502353245707	0.9025252562861943					Deep non-distilled candidate: step-conditioned adaptive CTM with a learned halting head trained to stop when a thought state is already correct and confident, replacing raw softmax threshold halting; validation-only screening.
2026-06-05T15:46:01	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_nodistill_stepcond_topology_gate_tau04_e10_20260605_143519	10.597	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=6,drop=0.1,pow=0.5) | fusion=topology_gate	0.9798411964230651	0.9024602291183172	0.898965898304166	0.8996799914483895					Deep non-distilled candidate: keep the best step-conditioned adaptive CTM dynamics and change only feature fusion to a topology-gated YOLO residual injection so wafer ring/sector context controls where CTM corrections enter; validation-only screening.
2026-06-05T17:01:43	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_nodistill_stepcond_consistency_tau04_e10_20260605_160136	10.526	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=6,drop=0.1,pow=0.5) | fusion=residual	0.9811902559358618	0.8999009787802211	0.8999372967969675	0.8992468838246706					Deep non-distilled candidate: keep the best step-conditioned residual CTM and add only a soft step-consistency KL from step-4 logits to the stop-gradient final logits, encouraging a smoother thought trajectory without hard intermediate labels; validation-only screening.
2026-06-06T13:07:33	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_nodistill_stepcond_attention_readout_tau04_e10_20260605_220639	10.526	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=6,drop=0.1,pow=0.5) | fusion=residual	0.9793015726179464	0.8886779814788701	0.9059649876461502	0.8961988830752539					Deep non-distilled candidate: keep the best step-conditioned residual CTM dynamics and change only CTM readout from mean pooling to lightweight attention pooling, testing whether readout-side token selection improves minority wafer defects without constraining thought steps; validation-only screening.
2026-06-06T14:51:22	keep	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_nodistill_stepcond_class_attention_readout_tau04_e10_20260606_135126	10.527	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=6,drop=0.1,pow=0.5) | fusion=residual	0.9823851372186247	0.9160577878061835	0.90802559584836	0.9115232889273587					Deep non-distilled candidate: keep the best step-conditioned residual CTM dynamics and replace shared CTM pooling with class-specific attention readout, so each wafer-defect class can query the recurrent token state for its own spatial evidence; validation-only screening.
2026-06-06T15:50:23	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_nodistill_stepcond_class_attention_polar_readout_tau04_e10_20260606_145730	10.527	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=6,drop=0.1,pow=0.5) | fusion=residual	0.9772972556275054	0.8751423247170097	0.9131363340196508	0.8919794458305161					Deep non-distilled candidate: keep the best step-conditioned residual CTM dynamics and use class-specific CTM readout with a zero-initialized polar coordinate bias, targeting Loc/Edge-Loc spatial localization without step-logit losses or test access; validation-only screening.
2026-06-06T17:00:46	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_nodistill_stepcond_class_attention_entropy_readout_tau04_e10_20260606_160948	10.527	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=6,drop=0.1,pow=0.5) | fusion=residual	0.9823851372186247	0.9160577878061835	0.90802559584836	0.9115232889273587					Deep non-distilled candidate: keep the best step-conditioned residual CTM with class-specific attention readout and add only a small training-time normalized entropy penalty on readout weights, encouraging sharper class token evidence without distillation, coordinate priors, step-logit losses, test access, or inference-time parameter changes; validation-only screening.
2026-06-06T19:58:10	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_nodistill_stepcond_class_attention_blend_readout_tau04_e10_20260606_190418	10.527	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=6,drop=0.1,pow=0.5) | fusion=residual	0.9819226025285229	0.9126424304026189	0.9016553352370784	0.90673330712469					Deep non-distilled candidate: keep the best step-conditioned residual CTM dynamics and add a per-class learnable blend between class-specific attention readout and mean CTM pooling, testing whether classes hurt by pure class attention can fall back to stable mean evidence without distillation, step-logit losses, coordinate priors, or test access; validation-only screening.
2026-06-06T23:11:03	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_nodistill_stepcond_class_attention_halt95_tau04_e10_20260606_220920	10.527	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=6,drop=0.1,pow=0.5) | fusion=residual	0.9823851372186247	0.9160577878061835	0.90802559584836	0.9115232889273587					Deep non-distilled candidate: keep the best step-conditioned residual CTM with class-specific attention readout and change only the adaptive inference threshold from 0.90 to 0.95, making low-confidence validation samples take more CTM thought steps without distillation, step-logit losses, coordinate priors, or test access; validation-only screening.
2026-06-07T00:00:31	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_nodistill_stepcond_attention_readout_tau04_e10_20260605_220639	10.526	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=6,drop=0.1,pow=0.5) | fusion=residual	0.9793015726179464	0.8886779814788701	0.9059649876461502	0.8961988830752539					Deep non-distilled candidate: keep the best step-conditioned residual CTM dynamics and change only CTM readout from mean pooling to lightweight attention pooling, testing whether readout-side token selection improves minority wafer defects without constraining thought steps; validation-only screening.
2026-06-07T01:07:34	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_nodistill_stepcond_class_attention_min5_tau04_e10_20260607_000637	10.527	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=6,drop=0.1,pow=0.5) | fusion=residual	0.9823851372186247	0.9160577878061835	0.90802559584836	0.9115232889273587					Deep non-distilled candidate: keep the best step-conditioned residual CTM with class-specific attention readout and change only adaptive_min_steps from 4 to 5, forcing every validation sample to take one additional thought step before confidence-based halting; validation-only screening.
2026-06-07T02:02:07	crash	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_nodistill_stepcond_class_attention_ldam_tau04_e10_20260607_020207		10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=6,drop=0.1,pow=0.5) | fusion=residual									Pre-epoch config failure: training script rejected loss='ldam'; valid LDAM mode is loss='ldam_drw'. No checkpoint or validation/test metrics generated; relaunching corrected same candidate.
2026-06-07T02:56:18	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_nodistill_stepcond_class_attention_ldam_tau04_e10_20260607_020428	10.527	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=6,drop=0.1,pow=0.5) | fusion=residual	0.9820767807585569	0.9146793594453637	0.9080296008419706	0.9108497579599639					Deep non-distilled candidate: keep the best step-conditioned residual CTM with class-specific attention readout and change only the training loss from weighted CE to deferred LDAM-DRW margins, testing whether long-tail class-boundary pressure improves validation macro F1 without distillation, extra steps, or test access.
2026-06-07T03:52:58	keep	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_nodistill_stepcond_class_attention_ldam_m01_tau04_e10_20260607_030102	10.527	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=6,drop=0.1,pow=0.5) | fusion=residual	0.9823465926611162	0.9163098317737715	0.9087818770958624	0.912020609416007					Deep non-distilled candidate: keep the class-attention step-conditioned CTM and LDAM-DRW schedule, but reduce ldam_max_margin from 0.2 to 0.1 to test whether milder long-tail class-boundary pressure can improve validation macro F1 without distillation or test access.
2026-06-07T04:54:06	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_nodistill_stepcond_class_attention_ldam_m005_tau04_e10_20260607_040342	10.527	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=6,drop=0.1,pow=0.5) | fusion=residual	0.9822309589885908	0.9163637359889231	0.9054178200495365	0.9103854226442668					Deep non-distilled candidate: keep the class-attention step-conditioned CTM and LDAM-DRW schedule, but reduce ldam_max_margin from 0.1 to 0.05 to test whether even milder long-tail class-boundary pressure improves validation macro F1 without distillation or test access.
2026-06-07T05:56:45	keep	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_nodistill_stepcond_class_attention_ldam_m01_cbr005_tau04_e10_20260607_050437	10.527	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=6,drop=0.1,pow=0.5) | fusion=residual | cbr(w=0.005,p=1.0)@e7	0.9818069688559975	0.9107676750832172	0.9163022814941078	0.9131313775284673					Deep non-distilled candidate: keep the new class-attention LDAM-DRW margin-0.1 best and add a tiny deferred classifier-boundary regularizer (CBR weight 0.005 from epoch 7), testing classifier geometry pressure without distillation, architecture changes, or test access.
2026-06-07T06:56:45	keep	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_nodistill_stepcond_class_attention_ldam_m01_cbr010_tau04_e10_20260607_060435	10.527	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=6,drop=0.1,pow=0.5) | fusion=residual | cbr(w=0.01,p=1.0)@e7	0.9822309589885908	0.9162220480322119	0.9115199989728234	0.9133844769616716					Deep non-distilled candidate: keep the class-attention LDAM-DRW + CBR 0.005 best and increase the deferred classifier-boundary regularizer to CBR weight 0.01 from epoch 7, testing whether slightly stronger classifier geometry pressure helps without distillation, architecture changes, or test access.
2026-06-07T07:55:32	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_nodistill_stepcond_class_attention_ldam_m01_cbr020_tau04_e10_20260607_070334	10.527	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=6,drop=0.1,pow=0.5) | fusion=residual | cbr(w=0.02,p=1.0)@e7	0.9821924144310823	0.9160347670661542	0.9106652981181226	0.9128871683813008					Deep non-distilled candidate: keep the class-attention LDAM-DRW + CBR 0.01 best and increase the deferred classifier-boundary regularizer to CBR weight 0.02 from epoch 7, testing the upper side of classifier geometry pressure without distillation, architecture changes, or test access.
2026-06-07T09:00:53	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_nodistill_stepcond_class_attention_ldam_m01_cbr010_expert_tau04_e10_20260607_080419	10.527	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=6,drop=0.1,pow=0.5) | fusion=residual | cbr(w=0.01,p=1.0)@e7 | experts=classwise_logprob(ctm_init=0.4)	0.980958988590811	0.9226379498902912	0.9003685113611019	0.9109162034388688					Deep non-distilled candidate: keep the class-attention LDAM-DRW + CBR 0.01 best and add class-wise log-prob expert fusion between the clean YOLO branch and the CTM branch, testing learned per-class perception/thought complementarity without distillation or test access.
2026-06-07T09:58:59	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_nodistill_stepcond_class_attention_ldam_m01_cbr010_logfusion_tau04_e10_20260607_090408	10.527	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=6,drop=0.1,pow=0.5) | fusion=residual | cbr(w=0.01,p=1.0)@e7	0.9762950971322849	0.8809786903677701	0.900720801123382	0.8899943351556002					Deep non-distilled candidate: keep the class-attention LDAM-DRW + CBR 0.01 best and add a single global log-prob fusion weight between the clean YOLO branch and the CTM branch, testing conservative perception/thought complementarity after classwise expert fusion failed.
2026-06-07T10:55:26	discard	yoloctm	E:\Cjn\PCB_Yolo\runs\classify\autoresearch_yoloctm_nodistill_stepcond_class_attention_ldam_m01_cbr010_polarenc_tau04_e10_20260607_100351	10.527	10	224	64	0	yolo26m-cls.pt | ctm(d=96,s=6,drop=0.1,pow=0.5) | fusion=residual | cbr(w=0.01,p=1.0)@e7 | spatial=polar(scale=0.05)	0.9798026518655566	0.8949669796697326	0.9085202266722692	0.9010680369633918					Deep non-distilled candidate: keep the class-attention LDAM-DRW + CBR 0.01 best and add polar spatial encoding to CTM tokens, testing wafer radial/angular positional priors without changing readout, distillation, data split, or test access.
